/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	PIK3R4:COL6A6 14 chr3:130679483 chr3:130592604
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	IL12RB2:SLC30A8 13 chr1:67367826 chr8:117147150
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	SH2D7:BDP1 13 chr15:78100900 chrKI270897.1:1054047
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	YJU2B:GSDMD 13 chr19:13757823 chrKI270816.1:48725
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	PORCN:OR2F2 12 chrX:48514346 chr7:143935233
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	JMJD4:RNF214 12 chr1:227732673 chr11:117238684
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	KIF2A:IPO11 12 chr5:62306531 chr5:62515387
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	RPS6KA4:MME 12 chr11:64368703 chr3:155172210
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	PTCD3:GALM 11 chr2:86133180 chr2:38741155
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	USP2:CYP11A1 11 chr11:119372979 chrML143370.1:194931
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	CNOT2:HCFC2 10 chr12:70310895 chr12:104097663
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	ELK3:SIRT5 10 chr12:96223547 chr6:13588331
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	HSDL1:HMOX2 10 chr16:84123386 chrKI270855.1:210527
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	PMPCB:SMCO1 10 chr7:103298676 chr3:196508329
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	KIF26B:KIF26B 10 chr1:245156681 chrKI270759.1:61137
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	STX12:CSRP1 10 chr1:27810273 chr1:201484785
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	BRPF3:AFDN 9 chr6:36213881 chr6:167918904
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	HSDL1:HMOX2 9 chr16:84123387 chr16:4508203
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	PRRG1:TSPAN7 9 chrX:37425998 chrX:38666121
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	PLCL2:PLCL2 9 chr3:17009674 chrKV766192.1:115578
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	ALG6:GINS1 8 chr1:63428455 chr20:25446829
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	NEDD4L:TRIM55 8 chr18:58350991 chr8:66135152
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	HMMR:ASB15 8 chr5:163483267 chr7:123614608
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	GSDMD:YJU2B 7 chr8:143558683 chr19:13757824
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	BDP1:SH2D7 7 chr5:71524073 chr15:78100899
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	AKAP17A:ZBED1 6 chrX:1595526 chrY:2490207
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	POLR3B:RIC8B 6 chr12:106500180 chr12:106774689
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	XKR6:ENSG00000284927 5 chr8:10924829 chrKZ208915.1:2146347
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	ZNF627:TBCE 5 chr19:11597482 chr1:235438883
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	MED12:BRD2 4 chrX:71128792 chrGL000254.2:4274482
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	PMPCB:C1orf131 4 chr7:103298677 chr1:231228302
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	GTF2E2:TBCD 4 chr8:30584900 chrKI270860.1:159976
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	FTL:SERPINA1 4 chr19:48966877 chr14:94376749
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	FTL:RPLP0 4 chr19:48965307 chr12:120196700
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	CPA4:FAM174B 4 chr7:130300811 chr15:92655319
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	AKAP17A:ZBED1 3 chrY:1595522 chrY:2490207
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	CDK12:NUTM2B 3 chr17:39492751 chr10:79706182
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	ALB:MT-ATP6 3 chr4:73421481 chrM:8527
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	CBFA2T2:ZSWIM4 3 chr20:33644347 chr19:13817910
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	AKAP17A:ZBED1 3 chrY:1595527 chrX:2490207
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	ALB:MT-CO3 3 chr4:73404288 chrM:9207
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	MED12:BRD2 3 chrX:71128793 chr6:32975425
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	CDK12:NUTM2E 2 chr17:39492751 chr10:79844316
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	PCBP1:MT-CO3 2 chr2:70087476 chrM:9206
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	SERPINA1:MT-CO2 2 chr14:94376747 chrM:7602
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	GPX2:RPLP2 2 chr14:64939157 chr11:812868
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	ACTB:RPS18 2 chr7:5562790 chr6:33276506
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	AFP:EEF1A1 2 chr4:73455949 chr6:73515756
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	CBFA2T2:ZSWIM4 2 chr20:33644347 chrML143376.1:29751
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	COX7C:SERPINA3 2 chr5:86620954 chr14:94624043
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	TUBA1B:MT-ND3 2 chr12:49127781 chrM:10057
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	APOA1:PPIA 2 chr11:116835758 chr7:44796681
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	RPS20:TF 2 chr8:56074507 chr3:133796638
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	RPS12:RPL13A 2 chr6:132817565 chr19:49492307
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	WRAP53:SNHG32 2 chr17:7700741 chrGL000255.2:3095508
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	AHSG:EEF1A1 2 chr3:186621316 chr6:73519119
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	RPL19:KRT18 2 chr17:39204727 chr12:52949117
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	MT-ND4:RPS29 2 chrM:10769 chr14:49586382
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	DONSON:ATP5PO 2 chr21:33586177 chr21:33907342
/bioinformatics/ryley/Algorithm_Benchmark/Adapter_porechop_trimmed/LongGF/LongGF.run.porechoptrimmed_Adapter_Spiked_Simulated_100GB_nanopore2023_Q85.log:SumGF	FABP1:MT-ND4 2 chr2:88122980 chrM:10778
